age,educational-num,marital-status,relationship,gender,capital-gain,capital-loss,hours-per-week,native-country,workclass_Local-gov,workclass_Private,workclass_Self-emp-inc,workclass_Self-emp-not-inc,workclass_State-gov,workclass_Without-pay,occupation_Armed-Forces,occupation_Craft-repair,occupation_Exec-managerial,occupation_Farming-fishing,occupation_Handlers-cleaners,occupation_Machine-op-inspct,occupation_Other-service,occupation_Priv-house-serv,occupation_Prof-specialty,occupation_Protective-serv,occupation_Sales,occupation_Tech-support,occupation_Transport-moving,race_Asian-Pac-Islander,race_Black,race_Other,race_White
-1.4041533213010813,-0.4386521582302756,4,3,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2.0010158451895523,1.5208169654771009,2,0,1,-0.14681115699428474,-0.2188994868409756,0.7543130610825973,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.41193690082725654,0.345135491252675,2,0,1,-0.14681115699428474,-0.2188994868409756,0.33791002599703013,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.19342650654885613,-0.4386521582302756,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.7231194880029547,-1.2224398077132261,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.4041533213010813,-0.04675833348880027,4,3,1,-0.14681115699428474,-0.2188994868409756,-0.7447378652254446,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.7987899139249688,0.345135491252675,2,5,0,-0.14681115699428474,-0.2188994868409756,-0.41161543715699084,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.033584771217186116,-2.398121281937652,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.1686411600473974,-0.04675833348880027,2,0,1,0.3735501251345136,-0.2188994868409756,0.7543130610825973,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1.0173003082033691,-1.2224398077132261,5,1,0,-0.14681115699428474,-0.2188994868409756,-1.9106663634650327,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.3199820118914254,-0.4386521582302756,6,1,0,-0.14681115699428474,-0.2188994868409756,0.7543130610825973,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.5554941731451095,-0.04675833348880027,4,3,1,-0.14681115699428474,-0.2188994868409756,-1.744105149430806,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.033584771217186116,-0.4386521582302756,0,3,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-1.3284828953790673,-0.04675833348880027,4,3,0,-0.14681115699428474,4.0288876658510215,-1.410982721362352,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.2528124694570533,-0.4386521582302756,4,1,1,1.7285133817728586,-0.2188994868409756,1.5871191312537318,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.04208565470482797,-2.006227457196177,3,1,1,-0.14681115699428474,-0.2188994868409756,1.0874354891510511,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.3284828953790673,-0.04675833348880027,4,3,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.849674993345524,-0.4386521582302756,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.3447673583928843,1.1289231407356257,2,0,1,0.26636209235209735,-0.2188994868409756,0.7543130610825973,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.26059604898322836,-0.4386521582302756,2,0,1,0.5426542265427976,-0.2188994868409756,0.7543130610825973,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.42043778431489837,-0.4386521582302756,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-0.6474490620809406,1.1289231407356257,4,1,0,-0.14681115699428474,-0.2188994868409756,0.7543130610825973,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.033584771217186116,-0.04675833348880027,0,1,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.9501307657689969,1.5208169654771009,4,1,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.42043778431489837,-0.4386521582302756,4,3,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.6389481785932988,-0.4386521582302756,0,1,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.18492562306121427,0.7370293159941503,2,0,1,1.8536770473821396,-0.2188994868409756,1.5871191312537318,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.4798237472230955,-0.04675833348880027,4,3,1,-0.14681115699428474,-0.2188994868409756,-1.744105149430806,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.5632777526712847,-0.4386521582302756,5,1,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.3362664749052424,-0.4386521582302756,2,0,1,-0.14681115699428474,-0.2188994868409756,0.5877518470483705,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1.2443115859694114,-0.04675833348880027,2,0,1,1.8536770473821396,-0.2188994868409756,0.33791002599703013,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.5632777526712847,0.345135491252675,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
-0.6474490620809406,-0.4386521582302756,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-1.3284828953790673,-0.04675833348880027,5,1,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.5632777526712847,-0.04675833348880027,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.18492562306121427,-0.4386521582302756,2,0,1,-0.14681115699428474,-0.2188994868409756,0.7543130610825973,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2.3036975488776084,-0.4386521582302756,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.9112990792596715,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.865959456359341,-0.4386521582302756,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-1.4041533213010813,-0.04675833348880027,4,1,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.4876073267492706,-0.04675833348880027,2,0,1,-0.14681115699428474,-0.2188994868409756,0.7543130610825973,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-1.1771420435350393,1.1289231407356257,4,1,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.101471617613025,-0.04675833348880027,5,1,1,-0.14681115699428474,4.411460012549022,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.5717786361589265,-0.04675833348880027,2,0,1,-0.14681115699428474,-0.2188994868409756,0.7543130610825973,1,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.3362664749052424,-0.4386521582302756,5,1,0,-0.14681115699428474,-0.2188994868409756,0.2546294189799167,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-1.4041533213010813,-1.2224398077132261,4,3,0,-0.14681115699428474,-0.2188994868409756,-2.57691121960194,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1.2443115859694114,-0.4386521582302756,2,0,1,-0.14681115699428474,-0.2188994868409756,1.253996703185278,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.101471617613025,-0.04675833348880027,4,1,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1.5469932896574676,1.1289231407356257,4,1,0,-0.14681115699428474,-0.2188994868409756,-1.3277021143452388,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.7902890304373269,-2.398121281937652,4,1,1,-0.14681115699428474,-0.2188994868409756,-1.744105149430806,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
-0.42043778431489837,1.5208169654771009,2,5,0,0.5426542265427976,-0.2188994868409756,-2.57691121960194,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1.5469932896574676,1.1289231407356257,0,1,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.3447673583928843,1.5208169654771009,4,1,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.4041533213010813,-0.4386521582302756,4,3,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-1.025801191691011,1.1289231407356257,4,3,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.7902890304373269,-1.6143336324547015,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1.5469932896574676,-0.4386521582302756,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-1.4041533213010813,-0.4386521582302756,4,1,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.42043778431489837,-0.04675833348880027,4,4,0,-0.14681115699428474,-0.2188994868409756,-0.49489604417410427,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-1.2528124694570533,-0.04675833348880027,4,3,1,-0.14681115699428474,-0.2188994868409756,-0.1617736161056505,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.4713228637354536,-2.006227457196177,6,1,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1.0173003082033691,-0.4386521582302756,6,4,0,-0.14681115699428474,-0.2188994868409756,-1.0778602932938983,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.19342650654885613,-1.6143336324547015,5,1,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0.18492562306121427,-0.4386521582302756,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
-0.7987899139249688,-0.4386521582302756,4,3,1,0.19898675746029285,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
-1.4798237472230955,-0.04675833348880027,4,3,1,-0.14681115699428474,-0.2188994868409756,-2.0772275774992597,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
-1.5554941731451095,-0.4386521582302756,4,1,0,-0.14681115699428474,-0.2188994868409756,-1.0778602932938983,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-1.5554941731451095,-0.4386521582302756,4,3,0,-0.14681115699428474,-0.2188994868409756,0.5877518470483705,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-0.7987899139249688,-0.04675833348880027,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.7231194880029547,0.345135491252675,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.10925519713920019,-0.04675833348880027,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-0.9501307657689969,-0.4386521582302756,4,4,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
0.5632777526712847,-0.4386521582302756,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.1771420435350393,-1.2224398077132261,4,1,0,-0.14681115699428474,-0.2188994868409756,-1.410982721362352,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.41193690082725654,-0.4386521582302756,3,4,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.3362664749052424,1.1289231407356257,0,4,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.5717786361589265,1.1289231407356257,0,4,0,-0.14681115699428474,-0.2188994868409756,1.5871191312537318,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-1.5554941731451095,-0.04675833348880027,4,3,0,-0.14681115699428474,-0.2188994868409756,-1.3277021143452388,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-1.4798237472230955,-0.04675833348880027,4,3,1,-0.14681115699428474,-0.2188994868409756,-0.9112990792596715,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.18492562306121427,-0.04675833348880027,0,1,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0.18492562306121427,-0.4386521582302756,0,4,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2.3036975488776084,-0.4386521582302756,0,1,0,-0.14681115699428474,-0.2188994868409756,-1.3277021143452388,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.7146186045153128,2.3046046149600516,2,5,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.7987899139249688,-0.4386521582302756,4,3,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.8744603398469828,-0.4386521582302756,2,0,1,-0.14681115699428474,-0.2188994868409756,1.5871191312537318,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.18492562306121427,1.5208169654771009,2,0,1,-0.14681115699428474,5.7418244955827165,0.7543130610825973,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.18492562306121427,-0.04675833348880027,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-1.101471617613025,-0.4386521582302756,4,4,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.26059604898322836,2.3046046149600516,2,0,1,-0.14681115699428474,-0.2188994868409756,0.004787597928576386,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1.3956524378134396,-0.4386521582302756,2,0,1,-0.14681115699428474,-0.2188994868409756,0.5877518470483705,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
-0.6474490620809406,0.7370293159941503,4,1,0,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-0.19342650654885613,-0.4386521582302756,2,0,1,-0.14681115699428474,-0.2188994868409756,1.5871191312537318,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0.7902890304373269,-2.398121281937652,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
-0.42043778431489837,-0.4386521582302756,2,5,0,-0.14681115699428474,-0.2188994868409756,-0.49489604417410427,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-1.1771420435350393,-1.6143336324547015,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
0.5632777526712847,1.5208169654771009,2,0,1,-0.14681115699428474,-0.2188994868409756,-0.07849300908853706,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
-1.5554941731451095,-0.04675833348880027,4,3,0,-0.14681115699428474,-0.2188994868409756,-1.577543935396579,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0.10925519713920019,-0.4386521582302756,2,0,1,0.876867844286729,-0.2188994868409756,1.1707160961681646,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
